count,time_s,lux,press,temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
6238,110.689934,0.1946,1012.181641,29.960938,0.532959,0.184753,7.773438,-10.99732,19.57177,16.045761,-164.276474,263.798187,-210.478134
6239,110.707825,0.1946,1012.148193,29.992188,0.704834,0.420593,7.612305,-19.114996,27.50634,32.891464,-156.453781,278.014862,-221.077759
6240,110.723587,0.1946,1012.127197,29.992188,0.767334,0.533386,7.26123,-18.321539,28.421867,42.107773,-154.889252,263.798187,-201.392746
6241,110.739349,0.1946,1012.154541,29.992188,0.874756,0.681335,6.874023,-12.88941,20.426262,31.30455,-159.582855,271.69635,-211.992355
6242,110.755119,0.1946,1012.15332,29.992188,0.883545,0.749695,6.239258,6.51977,4.496086,4.815292,-150.195633,290.651886,-196.850052
6243,110.772942,0.1946,1012.152588,29.992188,0.864502,0.805359,5.355469,27.821039,-20.345222,-28.204727,-143.937485,287.492645,-190.793137
6244,110.788704,0.1946,1012.139893,29.992188,0.736084,0.885437,4.631836,43.568108,-40.91407,-43.402481,-139.243866,298.550049,-195.335831
6245,110.804512,0.1946,1012.154053,29.992188,0.546631,0.900574,3.950195,57.850334,-56.966316,-51.092911,-143.937485,303.28894,-205.93544
6246,110.854752,0.1946,1012.157227,29.992188,0.029541,0.470398,2.102051,77.930901,-80.464851,-36.383438,-165.841019,315.925964,-221.077759
6247,110.870605,0.1946,1012.160645,29.992188,-0.137939,0.336609,1.552734,64.442131,-72.103035,-31.07338,-161.1474,314.346344,-216.535049
6248,110.886475,0.1946,1012.129395,29.992188,-0.248291,0.206726,1.196777,52.47924,-60.994637,-23.26088,-173.663712,314.346344,-222.591995
6249,110.90229,0.1946,1012.120605,29.992188,-0.172607,0.275574,0.856445,33.253166,-45.247566,-19.35463,-164.276474,320.664856,-213.506592
6250,110.920303,0.1466,1012.130127,29.992188,-0.208252,0.2995,0.580078,20.25268,-32.674324,-19.659805,-176.792786,323.824097,-228.648911
6251,110.936157,0.1466,1012.146484,29.992188,-0.155518,0.345398,0.388184,9.510492,-18.575203,-15.997696,-162.711929,338.040771,-218.049286
6252,110.952026,0.1466,1012.118164,29.976562,-0.11792,0.383484,0.270508,2.247309,-9.41993,-11.90834,-173.663712,345.938934,-207.449661
6253,110.969902,0.1466,1012.159424,29.976562,0.164795,0.56366,0.250488,-0.987555,-0.997078,-13.80043,-165.841019,350.677856,-224.106216
6254,110.985672,0.1466,1012.168945,29.976562,0.178467,0.580261,0.185547,-3.428961,-0.447762,-15.936661,-162.711929,363.31485,-221.077759
6255,111.00145,0.1466,1012.175293,29.976562,0.381104,0.694031,0.196777,-4.527594,-1.790535,-13.190079,-154.889252,377.531555,-216.535049
6256,111.017227,0.1466,1012.175049,29.976562,0.4021,0.826355,0.195312,-2.513433,-4.842293,-10.992813,-159.582855,379.111176,-224.106216
6257,111.035156,0.1466,1012.143555,29.976562,0.37915,0.873718,0.179199,1.453852,-11.861336,-16.974258,-150.195633,385.429688,-224.106216
6258,111.050987,0.1466,1012.139404,29.976562,0.327881,0.864441,0.186035,7.679438,-19.063484,-20.026016,-143.937485,379.111176,-224.106216
6259,111.066757,0.1466,1012.152832,29.976562,0.351318,0.861511,0.213867,13.172602,-19.795906,-30.524063,-137.679321,385.429688,-211.992355
6260,111.082672,0.1466,1012.141602,29.976562,0.344971,0.909851,0.196777,18.299555,-25.472176,-31.622696,-142.37294,402.805634,-207.449661
6261,111.100571,0.1466,1012.174805,29.976562,0.359619,0.89032,0.233887,21.046137,-27.120125,-38.336563,-128.292099,410.703766,-221.077759
6262,111.116409,0.1466,1012.139648,29.976562,0.187744,0.894714,0.218262,28.004145,-31.453621,-40.533829,-128.292099,420.181549,-224.106216
6263,111.132256,0.1466,1012.145264,29.976562,0.131104,0.879089,0.230957,30.689692,-29.622566,-47.247696,-129.856644,418.601929,-222.591995
6264,111.182526,0.1466,1012.172363,29.976562,0.104736,0.6828,0.233398,38.013908,-17.171394,-46.576309,-111.082191,434.398224,-222.591995
6265,111.198334,0.1466,1012.131348,29.96875,-0.032959,0.582214,0.23291,35.694572,-15.279305,-41.815567,-122.033951,445.455627,-215.020828
6266,111.214104,0.1466,1012.168701,29.96875,0.026123,0.505066,0.246094,30.07934,-6.551277,-28.937149,-101.694962,450.194519,-219.563507
6267,111.229866,0.1466,1012.17041,29.96875,0.054443,0.343445,0.239258,26.356195,-1.60743,-19.903946,-98.565887,465.990814,-225.620453
6268,111.247711,0.1466,1012.15918,29.96875,0.175537,0.377136,0.217773,17.872309,3.641594,-9.833145,-92.307732,475.468597,-222.591995
6269,111.263412,0.1466,1012.128174,29.96875,0.220947,0.421082,0.221191,4.932856,2.29882,-11.54213,-93.872269,458.092651,-233.191605
6270,111.279152,0.1466,1012.180908,29.96875,0.230713,0.487488,0.246582,-1.842047,0.833977,-6.964493,-95.436806,472.309326,-222.591995
6271,111.294868,0.1466,1012.156982,29.96875,0.239502,0.599792,0.229492,-6.724859,-2.278816,-5.194473,-89.17865,475.468597,-222.591995
6272,111.312775,0.1466,1012.170166,29.96875,0.356201,0.704285,0.24707,-7.945562,-2.889168,-4.706192,-73.533279,478.627838,-222.591995
6273,111.328522,0.1466,1012.154541,29.96875,0.400635,0.779968,0.247559,-7.640387,-8.260262,-7.269669,-68.839661,477.048218,-224.106216
6274,111.344238,0.1644,1012.190186,29.96875,0.442627,0.860535,0.250488,-4.405523,-12.410652,-4.889297,-59.452438,492.844513,-211.992355
6275,111.362083,0.1644,1012.188477,29.96875,0.473389,0.917664,0.237793,0.050043,-18.758308,-8.185196,-61.016975,503.901917,-231.677368
6276,111.3778,0.1644,1012.156738,29.96875,0.453857,0.972839,0.248047,5.726313,-25.655281,-14.105606,-56.323364,505.481567,-227.134674
6277,111.393555,0.1644,1012.141602,29.96875,0.395264,0.990906,0.252441,14.027094,-33.284676,-15.936661,-43.80706,508.640808,-205.93544
6278,111.409294,0.1644,1012.146729,29.96875,0.337646,0.981628,0.272461,19.825434,-36.214363,-23.138809,-29.726219,522.857483,-222.591995
6279,111.427216,0.1644,1012.148438,29.9375,0.255127,0.970886,0.257324,27.393793,-37.496101,-26.373672,-45.371601,510.220428,-216.535049
6280,111.443008,0.1644,1012.125488,29.9375,0.221924,0.955261,0.245605,32.82592,-37.374031,-31.378555,-18.774454,511.800079,-215.020828
6281,111.458763,0.1644,1012.151367,29.9375,0.196533,0.9245,0.274902,38.013908,-34.505379,-37.421036,-1.564538,513.3797,-207.449661
6282,111.474503,0.1644,1012.152832,29.9375,0.12915,0.87616,0.244629,40.76049,-32.674324,-47.369766,-7.82269,529.176025,-201.392746
6283,111.525299,0.1644,1012.153564,29.9375,0.009521,0.619812,0.270996,44.300529,-19.551765,-33.08754,1.564538,544.97229,-204.421204
6284,111.541016,0.1644,1012.131348,29.9375,0.055908,0.6203,0.268555,38.50219,-13.875496,-25.885391,26.597143,532.335266,-216.535049
6285,111.556763,0.1644,1012.131836,29.9375,0.139893,0.559753,0.279297,33.497307,-7.588875,-16.180801,18.774454,549.711182,-227.134674
6286,111.574638,0.1644,1012.145996,29.9375,0.209717,0.57196,0.274414,27.088617,-7.344734,-13.312149,18.774454,546.551941,-215.020828
6287,111.590378,0.1644,1012.146729,29.9375,0.226807,0.500671,0.282227,22.38891,-8.016121,-2.875137,40.677982,540.233398,-224.106216
6288,111.606033,0.1644,1012.157471,29.9375,0.233154,0.558289,0.306152,15.247797,-9.236824,1.275253,37.548908,533.914917,-230.163147
6289,111.621758,0.1644,1012.139648,29.9375,0.220947,0.605652,0.28418,9.754633,-10.579597,10.979843,43.80706,546.551941,-218.049286
6290,111.639587,0.1644,1012.14502,29.9375,0.239502,0.613953,0.292969,6.397699,-12.471687,15.069199,50.065212,533.914917,-218.049286
6291,111.655296,0.1644,1012.157959,29.9375,0.30542,0.676941,0.312012,3.223871,-14.119637,14.031601,53.194286,546.551941,-227.134674
6292,111.671013,0.1644,1012.185059,29.9375,0.248291,0.680847,0.30957,1.575922,-18.819344,18.120956,57.887901,554.450073,-231.677368
6293,111.686737,0.1644,1012.168213,29.9375,0.262939,0.781433,0.320312,0.477289,-18.575203,18.120956,75.097816,543.3927,-224.106216
6294,111.704636,0.1644,1012.163574,29.9375,0.338623,0.796082,0.333008,2.003168,-19.856941,20.562363,71.968742,549.711182,-221.077759
6295,111.720345,0.1644,1012.137695,29.9375,0.248291,0.809753,0.316895,3.590082,-23.641121,23.675156,75.097816,546.551941,-221.077759
6296,111.736061,0.1644,1012.134766,29.9375,0.289795,0.842468,0.322266,5.482172,-24.129402,21.050644,87.61412,565.507507,-208.963898
6297,111.753876,0.1697,1012.130615,29.9375,0.264893,0.856628,0.342285,8.106684,-25.777351,17.937851,98.565887,557.609375,-213.506592
6298,111.769615,0.1697,1012.141846,29.9375,0.314697,0.830261,0.338867,11.036371,-25.533211,18.975449,103.259491,543.3927,-218.049286
6299,111.785347,0.1697,1012.142822,29.9375,0.324951,0.912781,0.362793,12.073969,-27.547371,18.365097,92.307732,551.290833,-228.648911
6300,111.801064,0.1697,1012.097656,29.9375,0.304443,0.913757,0.376953,14.515375,-29.561531,13.970566,97.00135,549.711182,-224.106216
6301,111.850822,0.1697,1012.124512,29.9375,0.24292,0.915222,0.375977,23.792719,-30.232918,9.087753,106.388573,552.870483,-221.077759
6302,111.866486,0.1697,1012.186035,29.9375,0.319092,0.908875,0.349609,27.454828,-30.721199,5.97496,111.082191,544.97229,-210.478134
6303,111.88221,0.1697,1012.139648,29.9375,0.217041,0.840515,0.366211,29.95727,-30.782234,6.158066,128.292099,549.711182,-218.049286
6304,111.897949,0.1697,1012.16333,29.9375,0.256104,0.852722,0.378906,29.774164,-30.049812,6.585312,123.598488,557.609375,-222.591995
6305,111.915718,0.1697,1012.160889,29.9375,0.232178,0.827332,0.370605,30.506586,-29.683601,8.233261,143.937485,546.551941,-215.020828
6306,111.931374,0.1697,1012.152832,29.9375,0.216064,0.773621,0.373535,29.224848,-28.707039,8.416367,147.066559,549.711182,-224.106216
6307,111.947021,0.1697,1012.157471,29.9375,0.199463,0.792175,0.402344,29.530024,-28.890144,9.270859,143.937485,530.755615,-215.020828
6308,111.96476,0.1697,1012.149902,29.9375,0.131592,0.787781,0.375488,28.370356,-28.279793,10.430527,150.195633,533.914917,-202.906982
6309,111.980415,0.1697,1012.165771,29.9375,0.137451,0.765808,0.401367,28.858637,-25.716316,14.641953,143.937485,546.551941,-221.077759
6310,111.996086,0.1697,1012.147461,29.9375,0.214111,0.763855,0.410156,27.821039,-23.335945,16.839218,165.841019,543.3927,-221.077759
6311,112.011749,0.1697,1012.148193,29.9375,0.156982,0.713562,0.397949,26.29516,-21.687996,22.149277,165.841019,540.233398,-211.992355
6312,112.029518,0.1697,1012.141602,29.9375,0.198975,0.737,0.404297,23.792719,-18.575203,25.811386,168.970093,549.711182,-205.93544
6313,112.045166,0.1697,1012.152832,29.9375,0.174561,0.734558,0.411621,22.755121,-18.453133,26.910019,170.534622,535.494507,-213.506592
6314,112.060814,0.1697,1012.143066,29.9375,0.150635,0.697449,0.40625,22.327875,-18.392097,30.205917,173.663712,538.653809,-207.449661
6315,112.076462,0.1697,1012.155029,29.9375,0.145752,0.689148,0.410645,19.031977,-16.622078,32.342148,165.841019,537.074158,-221.077759
6316,112.0942,0.1697,1012.140625,29.9375,0.168213,0.686707,0.416992,16.34643,-13.44825,36.248398,183.050919,532.335266,-213.506592
6317,112.109848,0.1697,1012.116699,29.9375,0.218018,0.693542,0.421387,15.369867,-12.410652,42.046738,183.050919,522.857483,-210.478134
6318,112.125496,0.1697,1012.149902,29.9375,0.237549,0.709167,0.420898,13.538813,-12.959969,44.427109,179.921844,535.494507,-231.677368
6319,112.14325,0.1697,1012.144775,29.9375,0.2854,0.727722,0.439941,12.012934,-11.922371,45.281601,192.438156,522.857483,-231.677368
6320,112.192017,0.1909,1012.123291,29.960938,0.297119,0.751648,0.431152,9.266352,-17.110359,53.155136,201.825394,532.335266,-210.478134
6321,112.207733,0.1909,1012.192871,29.960938,0.332275,0.772156,0.44043,8.656,-19.36866,55.047226,200.260849,530.755615,-230.163147
6322,112.223442,0.1909,1012.182617,29.960938,0.330811,0.786804,0.432617,9.083246,-21.26075,56.51207,194.002701,540.233398,-227.134674
6323,112.241249,0.1909,1012.162109,29.960938,0.297119,0.76825,0.431152,9.876703,-24.800789,56.878281,201.825394,532.335266,-225.620453
6324,112.256912,0.1909,1012.162109,29.960938,0.283936,0.797058,0.434082,10.792231,-27.18116,59.685898,203.389923,537.074158,-230.163147
6325,112.272636,0.1909,1012.15332,29.960938,0.294189,0.801453,0.445312,10.914301,-27.608406,57.183456,214.341675,526.016724,-228.648911
6326,112.288391,0.1909,1012.167236,29.960938,0.288818,0.798523,0.45166,12.31811,-28.340828,56.206894,201.825394,551.290833,-228.648911
6327,112.306274,0.1909,1012.153809,29.960938,0.249268,0.75946,0.431641,13.111567,-29.134285,56.695175,200.260849,530.755615,-230.163147
6328,112.321983,0.1909,1012.166504,29.960938,0.241943,0.768738,0.443359,13.721918,-28.768074,58.831406,208.083527,532.335266,-222.591995
6329,112.337723,0.1909,1012.117188,29.960938,0.227783,0.770203,0.452637,13.355707,-28.157722,61.089706,203.389923,543.3927,-242.276993
6330,112.355568,0.1909,1012.154541,29.960938,0.20874,0.754089,0.448242,13.416742,-29.012215,60.113144,219.035294,533.914917,-233.191605
6331,112.371315,0.1909,1012.150391,29.960938,0.167236,0.723328,0.441406,13.966059,-28.035652,62.188339,204.954468,519.698242,-234.705826
6332,112.387032,0.1909,1012.17627,29.960938,0.147217,0.727234,0.445312,13.172602,-25.960457,61.761093,211.212601,522.857483,-222.591995
6333,112.402771,0.1909,1012.137451,29.953125,0.118408,0.726746,0.459961,12.012934,-23.641121,61.761093,212.777145,530.755615,-224.106216
6334,112.420563,0.1909,1012.158447,29.953125,0.127686,0.737488,0.443359,11.707758,-19.124519,62.249374,222.164383,530.755615,-218.049286
6335,112.436249,0.1909,1012.157959,29.953125,0.150146,0.748718,0.45752,10.42602,-16.805183,63.592148,214.341675,538.653809,-231.677368
6336,112.451942,0.1909,1012.15625,29.953125,0.183838,0.767273,0.477051,10.059809,-14.852058,67.925644,226.857986,532.335266,-228.648911
6337,112.467628,0.1909,1012.146484,29.953125,0.176514,0.783875,0.46875,9.876703,-13.57032,67.132187,222.164383,524.437134,-230.163147
6338,112.485413,0.1909,1012.146484,29.953125,0.187256,0.834656,0.47168,9.022211,-12.593758,66.521835,226.857986,532.335266,-225.620453
6339,112.532974,0.1909,1012.16626,29.953125,0.187744,0.79657,0.494629,13.538813,-9.542,61.455917,219.035294,543.3927,-230.163147
6340,112.548599,0.1909,1012.143799,29.953125,0.2146,0.820496,0.489746,13.966059,-9.78614,58.77037,225.293457,514.959351,-242.276993
6341,112.56633,0.1909,1012.145752,29.953125,0.275635,0.825378,0.499023,14.820551,-8.748543,56.573105,236.245209,535.494507,-231.677368
6342,112.582062,0.2018,1012.140869,29.953125,0.267334,0.829773,0.495605,16.59057,-10.274422,61.211777,233.11615,529.176025,-243.791214
6343,112.597801,0.2018,1012.148438,29.953125,0.303955,0.834656,0.494141,17.567133,-11.250984,59.014511,226.857986,544.97229,-243.791214
6344,112.613586,0.2018,1012.149414,29.953125,0.305908,0.820496,0.500977,19.703363,-13.32618,61.455917,226.857986,541.813049,-231.677368
6345,112.631432,0.2018,1012.111328,29.992188,0.322021,0.797546,0.495605,20.618891,-14.974129,60.967636,236.245209,535.494507,-240.762756
6346,112.647209,0.2018,1012.140381,29.992188,0.303955,0.817566,0.497559,20.740961,-16.866219,60.174179,237.809753,540.233398,-248.333908
6347,112.662979,0.2018,1012.147949,29.992188,0.339111,0.825378,0.501465,21.290277,-18.941414,64.690781,239.374283,541.813049,-255.905075
6348,112.678757,0.2018,1012.131104,29.992188,0.267822,0.811218,0.5,22.816156,-21.016609,62.188339,225.293457,521.277893,-242.276993
6349,112.696625,0.2018,1012.142334,29.992188,0.233643,0.803894,0.50293,23.792719,-22.969734,59.197617,234.680664,521.277893,-242.276993
6350,112.712402,0.2018,1012.140137,29.992188,0.213623,0.794617,0.496582,24.769281,-24.434578,62.188339,239.374283,529.176025,-237.734299
6351,112.728172,0.2018,1012.160889,29.992188,0.222412,0.770203,0.507324,24.830317,-22.786629,58.709335,240.938828,530.755615,-233.191605
6352,112.746033,0.2018,1012.17749,29.992188,0.237549,0.770691,0.51709,25.013422,-22.786629,63.409042,237.809753,533.914917,-245.30545
6353,112.761787,0.2018,1012.165283,29.992188,0.232178,0.758972,0.521484,23.487543,-22.725594,64.934921,234.680664,537.074158,-245.30545
6354,112.777565,0.2018,1012.161133,29.992188,0.217041,0.779968,0.524414,21.961664,-21.993172,64.873886,245.632446,538.653809,-252.876602
6355,112.793343,0.2018,1012.140381,29.992188,0.215576,0.786804,0.516602,20.740961,-19.979012,64.32457,244.067902,543.3927,-251.362366
6356,112.811203,0.2018,1012.162109,29.992188,0.202881,0.771667,0.511719,20.679926,-18.941414,65.606308,223.728912,548.131592,-246.819672
6357,112.827011,0.2018,1012.14917,29.992188,0.218506,0.782898,0.524902,19.886469,-18.880379,63.470078,242.503357,532.335266,-249.848145
6358,112.874657,0.2018,1012.160889,29.976562,0.228271,0.787781,0.533691,21.839594,-17.964851,65.484238,247.196976,530.755615,-245.30545
6359,112.890427,0.2018,1012.131104,29.976562,0.203857,0.803894,0.523926,22.083735,-18.392097,64.873886,255.019669,535.494507,-249.848145
6360,112.908272,0.2018,1012.155762,29.976562,0.231689,0.786316,0.536621,21.046137,-16.011726,64.629745,233.11615,529.176025,-246.819672
6361,112.924034,0.2018,1012.171631,29.976562,0.248291,0.771667,0.537109,21.839594,-15.523445,65.972519,248.76152,541.813049,-246.819672
6362,112.939796,0.2018,1012.142822,29.976562,0.249756,0.761414,0.541504,21.046137,-15.035164,67.681503,234.680664,527.596375,-239.24852
6363,112.957657,0.2018,1012.172119,29.976562,0.261475,0.766296,0.539551,20.37475,-14.546883,69.451523,237.809753,537.074158,-242.276993
6364,112.973412,0.2018,1012.156494,29.976562,0.260498,0.770203,0.536621,18.543695,-14.241707,68.535995,250.326065,530.755615,-251.362366
6365,112.989159,0.2174,1012.15625,29.976562,0.275146,0.775085,0.538574,17.628168,-14.119637,68.597031,247.196976,530.755615,-254.390823
6366,113.004921,0.2174,1012.146973,29.976562,0.270264,0.762878,0.539551,16.895746,-15.157234,69.207382,247.196976,543.3927,-248.333908
6367,113.022766,0.2174,1012.125977,29.976562,0.283936,0.735535,0.538086,16.34643,-15.34034,71.526718,239.374283,541.813049,-249.848145
6368,113.038536,0.2174,1012.137939,29.976562,0.266846,0.73114,0.539551,15.125727,-16.133797,71.831894,247.196976,537.074158,-248.333908
6369,113.054298,0.2174,1012.156982,29.976562,0.269287,0.7453,0.547363,13.660883,-17.842781,74.700546,237.809753,537.074158,-245.30545
6370,113.070045,0.2174,1012.144775,29.976562,0.258545,0.763855,0.537109,11.829828,-18.697273,75.921249,244.067902,552.870483,-260.447754
6371,113.087906,0.2174,1012.170654,29.976562,0.276123,0.779968,0.563965,11.829828,-18.880379,77.93541,247.196976,533.914917,-263.476227
6372,113.103653,0.2174,1012.157715,29.976562,0.260498,0.785828,0.570312,11.524652,-19.917976,76.592636,245.632446,541.813049,-249.848145
6373,113.119431,0.2174,1012.159912,30,0.275635,0.78241,0.554199,10.731195,-19.795906,79.705429,244.067902,540.233398,-260.447754
6374,113.137222,0.2174,1012.154053,30,0.267334,0.795593,0.558105,10.731195,-21.26075,78.973007,240.938828,537.074158,-266.504669
6375,113.152931,0.2174,1012.144775,30,0.263916,0.795105,0.555176,11.158442,-22.542488,80.437851,255.019669,551.290833,-258.933533
6376,113.168686,0.2174,1012.150879,30,0.260498,0.778992,0.555176,11.768793,-21.871101,79.461288,247.196976,543.3927,-254.390823
